player_name,draft_year,draft_round,draft_pick,nba2k_version,nba_season,overall_rating,Name match,Updated draft year,Updated draft pick
Georgios Papagiannis,2016,1,13,NBA 2K19,2018-19,70,Georgios Papagiannis,2016,13
Chinanu Onuaku,2016,1,14,NBA 2K17,2016-17,66,Chinanu Onuaku,2016,37
Denzel Valentine,2016,1,14,NBA 2K17,2016-17,72,Denzel Valentine,2016,14
Chinanu Onuaku,2016,1,14,NBA 2K18,2017-18,67,Chinanu Onuaku,2016,37
Denzel Valentine,2016,1,14,NBA 2K18,2017-18,74,Denzel Valentine,2016,14
Chinanu Onuaku,2016,1,14,NBA 2K19,2018-19,67,Chinanu Onuaku,2016,37
Denzel Valentine,2016,1,14,NBA 2K19,2018-19,74,Denzel Valentine,2016,14
Denzel Valentine,2016,1,14,NBA 2K20,2019-20,74,Denzel Valentine,2016,14
Denzel Valentine,2016,1,14,NBA 2K21,2020-21,73,Denzel Valentine,2016,14
Denzel Valentine,2016,1,14,NBA 2K22,2021-22,73,Denzel Valentine,2016,14
Denzel Valentine,2016,1,14,NBA 2K23,2022-23,73,Denzel Valentine,2016,14
Denzel Valentine,2016,1,14,NBA 2K24,2023-24,72,Denzel Valentine,2016,14
Cheick Diallo,2016,1,17,NBA 2K17,2016-17,70,Cheick Diallo,2016,33
Cheick Diallo,2016,1,17,NBA 2K18,2017-18,72,Cheick Diallo,2016,33
Cheick Diallo,2016,1,17,NBA 2K19,2018-19,73,Cheick Diallo,2016,33
Cheick Diallo,2016,1,17,NBA 2K20,2019-20,73,Cheick Diallo,2016,33
Cheick Diallo,2016,1,17,NBA 2K21,2020-21,72,Cheick Diallo,2016,33
Caris LeVert,2016,1,20,NBA 2K17,2016-17,72,Caris LeVert,2016,20
Caris LeVert,2016,1,20,NBA 2K18,2017-18,76,Caris LeVert,2016,20
Caris LeVert,2016,1,20,NBA 2K19,2018-19,79,Caris LeVert,2016,20
Caris LeVert,2016,1,20,NBA 2K20,2019-20,81,Caris LeVert,2016,20
Caris LeVert,2016,1,20,NBA 2K21,2020-21,81,Caris LeVert,2016,20
Caris LeVert,2016,1,20,NBA 2K22,2021-22,80,Caris LeVert,2016,20
Caris LeVert,2016,1,20,NBA 2K23,2022-23,80,Caris LeVert,2016,20
Caris LeVert,2016,1,20,NBA 2K24,2023-24,80,Caris LeVert,2016,20
Caris LeVert,2016,1,20,NBA 2K25,2024-25,79,Caris LeVert,2016,20
Malik Beasley,2016,1,21,NBA 2K17,2016-17,71,Malik Beasley,2016,19
Malik Beasley,2016,1,21,NBA 2K18,2017-18,73,Malik Beasley,2016,19
Malik Beasley,2016,1,21,NBA 2K19,2018-19,74,Malik Beasley,2016,19
Malik Beasley,2016,1,21,NBA 2K20,2019-20,78,Malik Beasley,2016,19
Malik Beasley,2016,1,21,NBA 2K21,2020-21,78,Malik Beasley,2016,19
Malik Beasley,2016,1,21,NBA 2K22,2021-22,79,Malik Beasley,2016,19
Malik Beasley,2016,1,21,NBA 2K23,2022-23,78,Malik Beasley,2016,19
Malik Beasley,2016,1,21,NBA 2K24,2023-24,77,Malik Beasley,2016,19
Malik Beasley,2016,1,21,NBA 2K25,2024-25,77,Malik Beasley,2016,19
Malik Beasley,2016,1,21,NBA 2K26,2025-26,76,Malik Beasley,2016,19
DeAndre Bembry,2016,1,22,NBA 2K17,2016-17,71,DeAndre Bembry,2016,2016
DeAndre Bembry,2016,1,22,NBA 2K18,2017-18,73,DeAndre Bembry,2016,2016
DeAndre Bembry,2016,1,22,NBA 2K19,2018-19,74,DeAndre Bembry,2016,2016
DeAndre Bembry,2016,1,22,NBA 2K20,2019-20,74,DeAndre Bembry,2016,2016
DeAndre Bembry,2016,1,22,NBA 2K21,2020-21,73,DeAndre Bembry,2016,2016
DeAndre Bembry,2016,1,22,NBA 2K22,2021-22,72,DeAndre Bembry,2016,2016
Furkan Korkmaz,2016,1,25,NBA 2K18,2017-18,68,Furkan Korkmaz,2016,26
Furkan Korkmaz,2016,1,25,NBA 2K19,2018-19,70,Furkan Korkmaz,2016,26
Furkan Korkmaz,2016,1,25,NBA 2K20,2019-20,72,Furkan Korkmaz,2016,26
Furkan Korkmaz,2016,1,25,NBA 2K21,2020-21,74,Furkan Korkmaz,2016,26
Furkan Korkmaz,2016,1,25,NBA 2K22,2021-22,75,Furkan Korkmaz,2016,26
Furkan Korkmaz,2016,1,25,NBA 2K23,2022-23,75,Furkan Korkmaz,2016,26
Furkan Korkmaz,2016,1,25,NBA 2K24,2023-24,74,Furkan Korkmaz,2016,26
Furkan Korkmaz,2016,1,25,NBA 2K25,2024-25,73,Furkan Korkmaz,2016,26
Pascal Siakam,2016,1,27,NBA 2K17,2016-17,68,Pascal Siakam,2016,27
Pascal Siakam,2016,1,27,NBA 2K18,2017-18,73,Pascal Siakam,2016,27
Pascal Siakam,2016,1,27,NBA 2K19,2018-19,79,Pascal Siakam,2016,27
Pascal Siakam,2016,1,27,NBA 2K20,2019-20,86,Pascal Siakam,2016,27
Pascal Siakam,2016,1,27,NBA 2K21,2020-21,88,Pascal Siakam,2016,27
Pascal Siakam,2016,1,27,NBA 2K22,2021-22,89,Pascal Siakam,2016,27
Pascal Siakam,2016,1,27,NBA 2K23,2022-23,90,Pascal Siakam,2016,27
Pascal Siakam,2016,1,27,NBA 2K24,2023-24,91,Pascal Siakam,2016,27
Pascal Siakam,2016,1,27,NBA 2K25,2024-25,91,Pascal Siakam,2016,27
Pascal Siakam,2016,1,27,NBA 2K26,2025-26,91,Pascal Siakam,2016,27
Timothe Luwawu-Cabarrot,2016,1,28,NBA 2K17,2016-17,71,Timothe Luwawu-Cabarrot,2016,2016
Timothe Luwawu-Cabarrot,2016,1,28,NBA 2K18,2017-18,72,Timothe Luwawu-Cabarrot,2016,2016
Timothe Luwawu-Cabarrot,2016,1,28,NBA 2K19,2018-19,73,Timothe Luwawu-Cabarrot,2016,2016
Timothe Luwawu-Cabarrot,2016,1,28,NBA 2K20,2019-20,73,Timothe Luwawu-Cabarrot,2016,2016
Timothe Luwawu-Cabarrot,2016,1,28,NBA 2K21,2020-21,73,Timothe Luwawu-Cabarrot,2016,2016
Timothe Luwawu-Cabarrot,2016,1,28,NBA 2K22,2021-22,73,Timothe Luwawu-Cabarrot,2016,2016
Timothe Luwawu-Cabarrot,2016,1,28,NBA 2K23,2022-23,73,Timothe Luwawu-Cabarrot,2016,2016
Timothe Luwawu-Cabarrot,2016,1,28,NBA 2K24,2023-24,72,Timothe Luwawu-Cabarrot,2016,2016
Dejounte Murray,2016,1,29,NBA 2K17,2016-17,69,Dejounte Murray,2016,29
Dejounte Murray,2016,1,29,NBA 2K18,2017-18,73,Dejounte Murray,2016,29
Dejounte Murray,2016,1,29,NBA 2K19,2018-19,75,Dejounte Murray,2016,29
Dejounte Murray,2016,1,29,NBA 2K20,2019-20,75,Dejounte Murray,2016,29
Dejounte Murray,2016,1,29,NBA 2K21,2020-21,77,Dejounte Murray,2016,29
Dejounte Murray,2016,1,29,NBA 2K22,2021-22,83,Dejounte Murray,2016,29
Dejounte Murray,2016,1,29,NBA 2K23,2022-23,85,Dejounte Murray,2016,29
Dejounte Murray,2016,1,29,NBA 2K24,2023-24,85,Dejounte Murray,2016,29
Dejounte Murray,2016,1,29,NBA 2K25,2024-25,84,Dejounte Murray,2016,29
Dejounte Murray,2016,1,29,NBA 2K26,2025-26,83,Dejounte Murray,2016,29
Markelle Fultz,2017,1,1,NBA 2K18,2017-18,82,Markelle Fultz,2017,1
Markelle Fultz,2017,1,1,NBA 2K19,2018-19,75,Markelle Fultz,2017,1
Markelle Fultz,2017,1,1,NBA 2K20,2019-20,77,Markelle Fultz,2017,1
Markelle Fultz,2017,1,1,NBA 2K21,2020-21,78,Markelle Fultz,2017,1
Markelle Fultz,2017,1,1,NBA 2K22,2021-22,79,Markelle Fultz,2017,1
Markelle Fultz,2017,1,1,NBA 2K23,2022-23,79,Markelle Fultz,2017,1
Markelle Fultz,2017,1,1,NBA 2K24,2023-24,79,Markelle Fultz,2017,1
Markelle Fultz,2017,1,1,NBA 2K25,2024-25,78,Markelle Fultz,2017,1
Markelle Fultz,2017,1,1,NBA 2K26,2025-26,77,Markelle Fultz,2017,1
Lonzo Ball,2017,1,2,NBA 2K18,2017-18,79,Lonzo Ball,2017,2
Lonzo Ball,2017,1,2,NBA 2K19,2018-19,79,Lonzo Ball,2017,2
Lonzo Ball,2017,1,2,NBA 2K20,2019-20,79,Lonzo Ball,2017,2
Lonzo Ball,2017,1,2,NBA 2K21,2020-21,78,Lonzo Ball,2017,2
Lonzo Ball,2017,1,2,NBA 2K22,2021-22,79,Lonzo Ball,2017,2
Lonzo Ball,2017,1,2,NBA 2K23,2022-23,79,Lonzo Ball,2017,2
Lonzo Ball,2017,1,2,NBA 2K24,2023-24,79,Lonzo Ball,2017,2
Lonzo Ball,2017,1,2,NBA 2K25,2024-25,78,Lonzo Ball,2017,2
Lonzo Ball,2017,1,2,NBA 2K26,2025-26,77,Lonzo Ball,2017,2
Jayson Tatum,2017,1,3,NBA 2K18,2017-18,79,Jayson Tatum,2017,3
Jayson Tatum,2017,1,3,NBA 2K19,2018-19,82,Jayson Tatum,2017,3
Jayson Tatum,2017,1,3,NBA 2K20,2019-20,85,Jayson Tatum,2017,3
Jayson Tatum,2017,1,3,NBA 2K21,2020-21,89,Jayson Tatum,2017,3
Jayson Tatum,2017,1,3,NBA 2K22,2021-22,93,Jayson Tatum,2017,3
Jayson Tatum,2017,1,3,NBA 2K23,2022-23,95,Jayson Tatum,2017,3
Jayson Tatum,2017,1,3,NBA 2K24,2023-24,95,Jayson Tatum,2017,3
Jayson Tatum,2017,1,3,NBA 2K25,2024-25,96,Jayson Tatum,2017,3
Jayson Tatum,2017,1,3,NBA 2K26,2025-26,97,Jayson Tatum,2017,3
Josh Jackson,2017,1,4,NBA 2K18,2017-18,76,Josh Jackson,2017,4
Josh Jackson,2017,1,4,NBA 2K19,2018-19,74,Josh Jackson,2017,4
Josh Jackson,2017,1,4,NBA 2K20,2019-20,73,Josh Jackson,2017,4
Josh Jackson,2017,1,4,NBA 2K21,2020-21,72,Josh Jackson,2017,4
De'Aaron Fox,2017,1,5,NBA 2K18,2017-18,77,De'Aaron Fox,2017,5
De'Aaron Fox,2017,1,5,NBA 2K19,2018-19,79,De'Aaron Fox,2017,5
De'Aaron Fox,2017,1,5,NBA 2K20,2019-20,80,De'Aaron Fox,2017,5
De'Aaron Fox,2017,1,5,NBA 2K21,2020-21,83,De'Aaron Fox,2017,5
De'Aaron Fox,2017,1,5,NBA 2K22,2021-22,87,De'Aaron Fox,2017,5
De'Aaron Fox,2017,1,5,NBA 2K23,2022-23,88,De'Aaron Fox,2017,5
De'Aaron Fox,2017,1,5,NBA 2K24,2023-24,89,De'Aaron Fox,2017,5
De'Aaron Fox,2017,1,5,NBA 2K25,2024-25,90,De'Aaron Fox,2017,5
De'Aaron Fox,2017,1,5,NBA 2K26,2025-26,90,De'Aaron Fox,2017,5
Jonathan Isaac,2017,1,6,NBA 2K18,2017-18,76,Jonathan Isaac,2017,6
Jonathan Isaac,2017,1,6,NBA 2K19,2018-19,78,Jonathan Isaac,2017,6
Jonathan Isaac,2017,1,6,NBA 2K20,2019-20,79,Jonathan Isaac,2017,6
Jonathan Isaac,2017,1,6,NBA 2K22,2021-22,79,Jonathan Isaac,2017,6
Jonathan Isaac,2017,1,6,NBA 2K23,2022-23,79,Jonathan Isaac,2017,6
Jonathan Isaac,2017,1,6,NBA 2K24,2023-24,79,Jonathan Isaac,2017,6
Jonathan Isaac,2017,1,6,NBA 2K25,2024-25,78,Jonathan Isaac,2017,6
Lauri Markkanen,2017,1,7,NBA 2K18,2017-18,79,Lauri Markkanen,2017,7
Lauri Markkanen,2017,1,7,NBA 2K19,2018-19,79,Lauri Markkanen,2017,7
Lauri Markkanen,2017,1,7,NBA 2K20,2019-20,79,Lauri Markkanen,2017,7
Lauri Markkanen,2017,1,7,NBA 2K21,2020-21,78,Lauri Markkanen,2017,7
Lauri Markkanen,2017,1,7,NBA 2K22,2021-22,82,Lauri Markkanen,2017,7
Lauri Markkanen,2017,1,7,NBA 2K23,2022-23,84,Lauri Markkanen,2017,7
Lauri Markkanen,2017,1,7,NBA 2K24,2023-24,84,Lauri Markkanen,2017,7
Lauri Markkanen,2017,1,7,NBA 2K25,2024-25,84,Lauri Markkanen,2017,7
Lauri Markkanen,2017,1,7,NBA 2K26,2025-26,83,Lauri Markkanen,2017,7
Frank Ntilikina,2017,1,8,NBA 2K18,2017-18,74,Frank Ntilikina,2017,8
Frank Ntilikina,2017,1,8,NBA 2K19,2018-19,74,Frank Ntilikina,2017,8
Frank Ntilikina,2017,1,8,NBA 2K20,2019-20,73,Frank Ntilikina,2017,8
Frank Ntilikina,2017,1,8,NBA 2K21,2020-21,73,Frank Ntilikina,2017,8
Frank Ntilikina,2017,1,8,NBA 2K22,2021-22,73,Frank Ntilikina,2017,8
Frank Ntilikina,2017,1,8,NBA 2K23,2022-23,72,Frank Ntilikina,2017,8
Dennis Smith Jr.,2017,1,9,NBA 2K18,2017-18,77,Dennis Smith Jr.,2017,9
Dennis Smith Jr.,2017,1,9,NBA 2K19,2018-19,77,Dennis Smith Jr.,2017,9
Dennis Smith Jr.,2017,1,9,NBA 2K20,2019-20,77,Dennis Smith Jr.,2017,9
Dennis Smith Jr.,2017,1,9,NBA 2K21,2020-21,76,Dennis Smith Jr.,2017,9
Dennis Smith Jr.,2017,1,9,NBA 2K22,2021-22,75,Dennis Smith Jr.,2017,9
Dennis Smith Jr.,2017,1,9,NBA 2K23,2022-23,74,Dennis Smith Jr.,2017,9
Zach Collins,2017,1,10,NBA 2K18,2017-18,73,Zach Collins,2017,10
Zach Collins,2017,1,10,NBA 2K19,2018-19,74,Zach Collins,2017,10
Zach Collins,2017,1,10,NBA 2K20,2019-20,74,Zach Collins,2017,10
Zach Collins,2017,1,10,NBA 2K21,2020-21,73,Zach Collins,2017,10
Zach Collins,2017,1,10,NBA 2K22,2021-22,74,Zach Collins,2017,10
Zach Collins,2017,1,10,NBA 2K23,2022-23,74,Zach Collins,2017,10
Zach Collins,2017,1,10,NBA 2K24,2023-24,73,Zach Collins,2017,10
Malik Monk,2017,1,11,NBA 2K18,2017-18,74,Malik Monk,2017,11
Malik Monk,2017,1,11,NBA 2K19,2018-19,75,Malik Monk,2017,11
Malik Monk,2017,1,11,NBA 2K20,2019-20,74,Malik Monk,2017,11
Malik Monk,2017,1,11,NBA 2K21,2020-21,76,Malik Monk,2017,11
Malik Monk,2017,1,11,NBA 2K22,2021-22,80,Malik Monk,2017,11
Malik Monk,2017,1,11,NBA 2K23,2022-23,80,Malik Monk,2017,11
Malik Monk,2017,1,11,NBA 2K24,2023-24,79,Malik Monk,2017,11
Malik Monk,2017,1,11,NBA 2K25,2024-25,78,Malik Monk,2017,11
Luke Kennard,2017,1,12,NBA 2K18,2017-18,73,Luke Kennard,2017,12
Luke Kennard,2017,1,12,NBA 2K19,2018-19,74,Luke Kennard,2017,12
Luke Kennard,2017,1,12,NBA 2K20,2019-20,74,Luke Kennard,2017,12
Luke Kennard,2017,1,12,NBA 2K21,2020-21,76,Luke Kennard,2017,12
Luke Kennard,2017,1,12,NBA 2K22,2021-22,78,Luke Kennard,2017,12
Luke Kennard,2017,1,12,NBA 2K23,2022-23,79,Luke Kennard,2017,12
Luke Kennard,2017,1,12,NBA 2K24,2023-24,79,Luke Kennard,2017,12
Luke Kennard,2017,1,12,NBA 2K25,2024-25,78,Luke Kennard,2017,12
Luke Kennard,2017,1,12,NBA 2K26,2025-26,77,Luke Kennard,2017,12
Donovan Mitchell,2017,1,13,NBA 2K18,2017-18,79,Donovan Mitchell,2017,13
Donovan Mitchell,2017,1,13,NBA 2K19,2018-19,83,Donovan Mitchell,2017,13
Donovan Mitchell,2017,1,13,NBA 2K20,2019-20,86,Donovan Mitchell,2017,13
Donovan Mitchell,2017,1,13,NBA 2K21,2020-21,87,Donovan Mitchell,2017,13
Donovan Mitchell,2017,1,13,NBA 2K22,2021-22,90,Donovan Mitchell,2017,13
Donovan Mitchell,2017,1,13,NBA 2K23,2022-23,91,Donovan Mitchell,2017,13
Donovan Mitchell,2017,1,13,NBA 2K24,2023-24,93,Donovan Mitchell,2017,13
Donovan Mitchell,2017,1,13,NBA 2K25,2024-25,93,Donovan Mitchell,2017,13
Donovan Mitchell,2017,1,13,NBA 2K26,2025-26,93,Donovan Mitchell,2017,13
Bam Adebayo,2017,1,14,NBA 2K18,2017-18,74,Bam Adebayo,2017,14
Bam Adebayo,2017,1,14,NBA 2K19,2018-19,77,Bam Adebayo,2017,14
Bam Adebayo,2017,1,14,NBA 2K20,2019-20,81,Bam Adebayo,2017,14
Bam Adebayo,2017,1,14,NBA 2K21,2020-21,87,Bam Adebayo,2017,14
Bam Adebayo,2017,1,14,NBA 2K22,2021-22,88,Bam Adebayo,2017,14
Bam Adebayo,2017,1,14,NBA 2K23,2022-23,88,Bam Adebayo,2017,14
Bam Adebayo,2017,1,14,NBA 2K24,2023-24,88,Bam Adebayo,2017,14
Bam Adebayo,2017,1,14,NBA 2K25,2024-25,89,Bam Adebayo,2017,14
Bam Adebayo,2017,1,14,NBA 2K26,2025-26,89,Bam Adebayo,2017,14
OG Anunoby,2017,1,17,NBA 2K18,2017-18,73,OG Anunoby,2017,23
OG Anunoby,2017,1,17,NBA 2K19,2018-19,74,OG Anunoby,2017,23
OG Anunoby,2017,1,17,NBA 2K20,2019-20,76,OG Anunoby,2017,23
OG Anunoby,2017,1,17,NBA 2K21,2020-21,79,OG Anunoby,2017,23
OG Anunoby,2017,1,17,NBA 2K22,2021-22,81,OG Anunoby,2017,23
OG Anunoby,2017,1,17,NBA 2K23,2022-23,83,OG Anunoby,2017,23
OG Anunoby,2017,1,17,NBA 2K24,2023-24,85,OG Anunoby,2017,23
OG Anunoby,2017,1,17,NBA 2K25,2024-25,84,OG Anunoby,2017,23
OG Anunoby,2017,1,17,NBA 2K26,2025-26,84,OG Anunoby,2017,23
Justin Patton,2017,1,21,NBA 2K18,2017-18,68,Justin Patton,2017,16
Justin Patton,2017,1,21,NBA 2K19,2018-19,68,Justin Patton,2017,16
Jarrett Allen,2017,1,22,NBA 2K18,2017-18,73,Jarrett Allen,2017,22
Jarrett Allen,2017,1,22,NBA 2K19,2018-19,76,Jarrett Allen,2017,22
Jarrett Allen,2017,1,22,NBA 2K20,2019-20,77,Jarrett Allen,2017,22
Jarrett Allen,2017,1,22,NBA 2K21,2020-21,79,Jarrett Allen,2017,22
Jarrett Allen,2017,1,22,NBA 2K22,2021-22,80,Jarrett Allen,2017,22
Jarrett Allen,2017,1,22,NBA 2K23,2022-23,81,Jarrett Allen,2017,22
Jarrett Allen,2017,1,22,NBA 2K24,2023-24,82,Jarrett Allen,2017,22
Jarrett Allen,2017,1,22,NBA 2K25,2024-25,82,Jarrett Allen,2017,22
Jarrett Allen,2017,1,22,NBA 2K26,2025-26,81,Jarrett Allen,2017,22
Semi Ojeleye,2017,1,23,NBA 2K18,2017-18,68,Semi Ojeleye,2017,37
Semi Ojeleye,2017,1,23,NBA 2K19,2018-19,70,Semi Ojeleye,2017,37
Semi Ojeleye,2017,1,23,NBA 2K20,2019-20,71,Semi Ojeleye,2017,37
Semi Ojeleye,2017,1,23,NBA 2K21,2020-21,71,Semi Ojeleye,2017,37
Semi Ojeleye,2017,1,23,NBA 2K22,2021-22,72,Semi Ojeleye,2017,37
Semi Ojeleye,2017,1,23,NBA 2K23,2022-23,71,Semi Ojeleye,2017,37
Tyler Lydon,2017,1,24,NBA 2K18,2017-18,67,Tyler Lydon,2017,24
Tyler Lydon,2017,1,24,NBA 2K19,2018-19,68,Tyler Lydon,2017,24
Tyler Lydon,2017,1,24,NBA 2K20,2019-20,68,Tyler Lydon,2017,24
Derrick White,2017,1,27,NBA 2K18,2017-18,72,Derrick White,2017,29
Derrick White,2017,1,27,NBA 2K19,2018-19,75,Derrick White,2017,29
Derrick White,2017,1,27,NBA 2K20,2019-20,76,Derrick White,2017,29
Derrick White,2017,1,27,NBA 2K21,2020-21,78,Derrick White,2017,29
Derrick White,2017,1,27,NBA 2K22,2021-22,80,Derrick White,2017,29
Derrick White,2017,1,27,NBA 2K23,2022-23,83,Derrick White,2017,29
Derrick White,2017,1,27,NBA 2K24,2023-24,84,Derrick White,2017,29
Derrick White,2017,1,27,NBA 2K25,2024-25,85,Derrick White,2017,29
Derrick White,2017,1,27,NBA 2K26,2025-26,84,Derrick White,2017,29
Jordan Bell,2017,1,29,NBA 2K18,2017-18,71,Jordan Bell,2017,38
Jordan Bell,2017,1,29,NBA 2K19,2018-19,73,Jordan Bell,2017,38
Jordan Bell,2017,1,29,NBA 2K20,2019-20,72,Jordan Bell,2017,38
Jordan Bell,2017,1,29,NBA 2K21,2020-21,72,Jordan Bell,2017,38
Josh Hart,2017,2,36,NBA 2K18,2017-18,70,Josh Hart,2017,30
Josh Hart,2017,2,36,NBA 2K19,2018-19,74,Josh Hart,2017,30
Josh Hart,2017,2,36,NBA 2K20,2019-20,76,Josh Hart,2017,30
Josh Hart,2017,2,36,NBA 2K21,2020-21,78,Josh Hart,2017,30
Josh Hart,2017,2,36,NBA 2K22,2021-22,79,Josh Hart,2017,30
Josh Hart,2017,2,36,NBA 2K23,2022-23,80,Josh Hart,2017,30
Josh Hart,2017,2,36,NBA 2K24,2023-24,81,Josh Hart,2017,30
Josh Hart,2017,2,36,NBA 2K25,2024-25,81,Josh Hart,2017,30
Josh Hart,2017,2,36,NBA 2K26,2025-26,80,Josh Hart,2017,30
Dillon Brooks,2017,2,42,NBA 2K18,2017-18,71,Dillon Brooks,2017,45
Dillon Brooks,2017,2,42,NBA 2K19,2018-19,74,Dillon Brooks,2017,45
Dillon Brooks,2017,2,42,NBA 2K20,2019-20,76,Dillon Brooks,2017,45
Dillon Brooks,2017,2,42,NBA 2K21,2020-21,77,Dillon Brooks,2017,45
Dillon Brooks,2017,2,42,NBA 2K22,2021-22,78,Dillon Brooks,2017,45
Dillon Brooks,2017,2,42,NBA 2K23,2022-23,79,Dillon Brooks,2017,45
Dillon Brooks,2017,2,42,NBA 2K24,2023-24,79,Dillon Brooks,2017,45
Dillon Brooks,2017,2,42,NBA 2K25,2024-25,78,Dillon Brooks,2017,45
Dillon Brooks,2017,2,42,NBA 2K26,2025-26,77,Dillon Brooks,2017,45
Deandre Ayton,2018,1,1,NBA 2K19,2018-19,81,Deandre Ayton,2018,1
Deandre Ayton,2018,1,1,NBA 2K20,2019-20,82,Deandre Ayton,2018,1
Deandre Ayton,2018,1,1,NBA 2K21,2020-21,84,Deandre Ayton,2018,1
Deandre Ayton,2018,1,1,NBA 2K22,2021-22,86,Deandre Ayton,2018,1
Deandre Ayton,2018,1,1,NBA 2K23,2022-23,87,Deandre Ayton,2018,1
Deandre Ayton,2018,1,1,NBA 2K24,2023-24,86,Deandre Ayton,2018,1
Deandre Ayton,2018,1,1,NBA 2K25,2024-25,85,Deandre Ayton,2018,1
Deandre Ayton,2018,1,1,NBA 2K26,2025-26,84,Deandre Ayton,2018,1
Marvin Bagley III,2018,1,2,NBA 2K19,2018-19,78,Marvin Bagley III,2018,2
Marvin Bagley III,2018,1,2,NBA 2K20,2019-20,79,Marvin Bagley III,2018,2
Marvin Bagley III,2018,1,2,NBA 2K21,2020-21,79,Marvin Bagley III,2018,2
Marvin Bagley III,2018,1,2,NBA 2K22,2021-22,78,Marvin Bagley III,2018,2
Marvin Bagley III,2018,1,2,NBA 2K23,2022-23,79,Marvin Bagley III,2018,2
Marvin Bagley III,2018,1,2,NBA 2K24,2023-24,79,Marvin Bagley III,2018,2
Marvin Bagley III,2018,1,2,NBA 2K25,2024-25,78,Marvin Bagley III,2018,2
Marvin Bagley III,2018,1,2,NBA 2K26,2025-26,77,Marvin Bagley III,2018,2
Luka Doncic,2018,1,3,NBA 2K19,2018-19,84,Luka DonÄiÄ‡,2018,2018
Luka Doncic,2018,1,3,NBA 2K20,2019-20,90,Luka DonÄiÄ‡,2018,2018
Luka Doncic,2018,1,3,NBA 2K21,2020-21,93,Luka DonÄiÄ‡,2018,2018
Luka Doncic,2018,1,3,NBA 2K22,2021-22,96,Luka DonÄiÄ‡,2018,2018
Luka Doncic,2018,1,3,NBA 2K23,2022-23,97,Luka DonÄiÄ‡,2018,2018
Luka Doncic,2018,1,3,NBA 2K24,2023-24,97,Luka DonÄiÄ‡,2018,2018
Luka Doncic,2018,1,3,NBA 2K25,2024-25,97,Luka DonÄiÄ‡,2018,2018
Luka Doncic,2018,1,3,NBA 2K26,2025-26,97,Luka DonÄiÄ‡,2018,2018
Jaren Jackson Jr.,2018,1,4,NBA 2K19,2018-19,79,Jaren Jackson Jr.,2018,4
Jaren Jackson Jr.,2018,1,4,NBA 2K20,2019-20,81,Jaren Jackson Jr.,2018,4
Jaren Jackson Jr.,2018,1,4,NBA 2K21,2020-21,80,Jaren Jackson Jr.,2018,4
Jaren Jackson Jr.,2018,1,4,NBA 2K22,2021-22,83,Jaren Jackson Jr.,2018,4
Jaren Jackson Jr.,2018,1,4,NBA 2K23,2022-23,86,Jaren Jackson Jr.,2018,4
Jaren Jackson Jr.,2018,1,4,NBA 2K24,2023-24,88,Jaren Jackson Jr.,2018,4
Jaren Jackson Jr.,2018,1,4,NBA 2K25,2024-25,87,Jaren Jackson Jr.,2018,4
Jaren Jackson Jr.,2018,1,4,NBA 2K26,2025-26,87,Jaren Jackson Jr.,2018,4
Trae Young,2018,1,5,NBA 2K19,2018-19,78,Trae Young,2018,5
Trae Young,2018,1,5,NBA 2K20,2019-20,84,Trae Young,2018,5
Trae Young,2018,1,5,NBA 2K21,2020-21,87,Trae Young,2018,5
Trae Young,2018,1,5,NBA 2K22,2021-22,90,Trae Young,2018,5
Trae Young,2018,1,5,NBA 2K23,2022-23,90,Trae Young,2018,5
Trae Young,2018,1,5,NBA 2K24,2023-24,88,Trae Young,2018,5
Trae Young,2018,1,5,NBA 2K25,2024-25,88,Trae Young,2018,5
Trae Young,2018,1,5,NBA 2K26,2025-26,87,Trae Young,2018,5
Mohamed Bamba,2018,1,6,NBA 2K19,2018-19,74,Mo Bamba,2018,6
Mohamed Bamba,2018,1,6,NBA 2K20,2019-20,75,Mo Bamba,2018,6
Mohamed Bamba,2018,1,6,NBA 2K21,2020-21,76,Mo Bamba,2018,6
Mohamed Bamba,2018,1,6,NBA 2K22,2021-22,78,Mo Bamba,2018,6
Mohamed Bamba,2018,1,6,NBA 2K23,2022-23,79,Mo Bamba,2018,6
Mohamed Bamba,2018,1,6,NBA 2K24,2023-24,79,Mo Bamba,2018,6
Mohamed Bamba,2018,1,6,NBA 2K25,2024-25,78,Mo Bamba,2018,6
Mohamed Bamba,2018,1,6,NBA 2K26,2025-26,77,Mo Bamba,2018,6
Mikal Bridges,2018,1,7,NBA 2K19,2018-19,77,Mikal Bridges,2018,10
Mikal Bridges,2018,1,7,NBA 2K20,2019-20,79,Mikal Bridges,2018,10
Mikal Bridges,2018,1,7,NBA 2K21,2020-21,81,Mikal Bridges,2018,10
Mikal Bridges,2018,1,7,NBA 2K22,2021-22,83,Mikal Bridges,2018,10
Mikal Bridges,2018,1,7,NBA 2K23,2022-23,85,Mikal Bridges,2018,10
Mikal Bridges,2018,1,7,NBA 2K24,2023-24,85,Mikal Bridges,2018,10
Mikal Bridges,2018,1,7,NBA 2K25,2024-25,86,Mikal Bridges,2018,10
Mikal Bridges,2018,1,7,NBA 2K26,2025-26,85,Mikal Bridges,2018,10
Wendell Carter Jr.,2018,1,8,NBA 2K19,2018-19,75,Wendell Carter Jr.,2018,7
Wendell Carter Jr.,2018,1,8,NBA 2K20,2019-20,77,Wendell Carter Jr.,2018,7
